GENERATED_ALERT_ID,TX_ID,SENDER_ACCOUNT_ID,RECEIVER_ACCOUNT_ID,CUSTOMER_ID,TX_AMOUNT,TIMESTAMP,KYC_STATUS,RISK_SCORE,RISK_LEVEL,EDD_REQUIRED,TX_COUNT_30_MIN,UNIQUE_RECEIVER_COUNT_30_MIN,ALERT_REASON,ALERT_SEVERITY,CASE_STATUS,IS_FRAUD
AML-000001,524,979,153,C_979,191.63,1970-01-01 00:00:00.000000001,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000175,11831,978,814,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000176,11832,978,836,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000177,11833,978,936,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000178,11834,978,937,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000179,11835,978,818,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000180,11836,978,918,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000181,11837,978,682,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000182,11838,978,222,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000183,11839,978,641,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000184,11840,978,985,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000185,11841,978,248,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000186,11842,978,645,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000187,11843,978,942,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000188,11844,978,986,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000189,11845,978,944,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000190,11846,978,649,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000191,11847,978,906,C_978,135.33,1970-01-01 00:00:00.000000021,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000192,12020,979,153,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000193,12021,979,891,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000194,12022,979,793,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000195,12023,979,892,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000196,12024,979,970,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000197,12025,979,354,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000198,12026,979,993,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000199,12027,979,851,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000200,12028,979,994,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000201,12029,979,631,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000202,12030,979,995,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000203,12031,979,435,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000204,12032,979,974,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000205,12033,979,732,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000206,12034,979,754,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000207,12035,979,953,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000208,12036,979,315,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000209,12037,979,317,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000210,12038,979,934,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000211,12039,979,978,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000212,12040,979,282,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000213,12041,979,262,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000214,12042,979,185,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000215,12043,979,384,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000216,12044,979,164,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000217,12045,979,241,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000218,12046,979,760,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000219,12047,979,167,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000220,12048,979,861,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000221,12049,979,245,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000222,12050,979,962,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000223,12051,979,622,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000224,12052,979,987,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000225,12053,979,867,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000226,12054,979,726,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000227,12055,979,947,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000228,12056,979,827,C_979,191.63,1970-01-01 00:00:00.000000021,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000229,12705,329,225,C_329,3346.51,1970-01-01 00:00:00.000000022,Manual Review,70,High,Yes,14,6,High-risk customer activity,High,Open,False
AML-000230,16014,21,945,C_21,5997.55,1970-01-01 00:00:00.000000027,Verified,60,High,Yes,15,3,High-risk customer activity,High,Open,False
AML-000231,16373,21,970,C_21,5997.55,1970-01-01 00:00:00.000000028,Verified,60,High,Yes,15,3,High-risk customer activity,High,Open,False
AML-000232,16436,130,983,C_130,6751.46,1970-01-01 00:00:00.000000028,Rejected,60,High,Yes,18,5,High-risk customer activity,High,Open,False
AML-000233,17658,979,153,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000234,17659,979,891,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000235,17660,979,793,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000236,17661,979,892,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000237,17662,979,970,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000238,17663,979,354,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000239,17664,979,993,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000240,17665,979,851,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000241,17666,979,994,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000242,17667,979,631,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000243,17668,979,995,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000244,17669,979,435,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000245,17670,979,974,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000246,17671,979,732,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000247,17672,979,754,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000248,17673,979,953,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000249,17674,979,315,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000250,17675,979,317,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000251,17676,979,934,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000252,17677,979,978,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000253,17678,979,282,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000254,17679,979,262,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000255,17680,979,185,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000256,17681,979,384,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000257,17682,979,164,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000258,17683,979,241,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000259,17684,979,760,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000260,17685,979,167,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000261,17686,979,861,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000262,17687,979,245,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000263,17688,979,962,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000264,17689,979,622,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000265,17690,979,987,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000266,17691,979,867,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000267,17692,979,726,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000268,17693,979,947,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000269,17694,979,827,C_979,191.63,1970-01-01 00:00:00.000000031,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000270,17830,978,473,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000271,17831,978,452,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000272,17832,978,233,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000273,17833,978,454,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000274,17834,978,971,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000275,17835,978,993,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000276,17836,978,894,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000277,17837,978,598,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000278,17838,978,235,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000279,17839,978,775,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000280,17840,978,511,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000281,17841,978,974,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000282,17842,978,732,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000283,17843,978,832,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000284,17844,978,854,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000285,17845,978,997,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000286,17846,978,755,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000287,17847,978,998,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000288,17848,978,812,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000289,17849,978,636,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000290,17850,978,736,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-000291,17851,978,814,C_978,135.33,1970-01-01 00:00:00.000000031,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
